SSL_SCORE,PREDICTOR_RAT_AGE_AT_LATEST_ARREST,PREDICTOR_RAT_VICTIM_SHOOTING_INCIDENTS,SEX_CODE_CD,PREDICTOR_RAT_VICTIM_BATTERY_OR_ASSAULT,PREDICTOR_RAT_ARRESTS_VIOLENT_OFFENSES,PREDICTOR_RAT_GANG_AFFILIATION,PREDICTOR_RAT_NARCOTIC_ARRESTS,PREDICTOR_RAT_TREND_IN_CRIMINAL_ACTIVITY,PREDICTOR_RAT_UUW_ARRESTS,SSL_SCORE_RANK
389,less than 20,0,1,1,0,0,1,0.3,0,5154
389,less than 20,0,1,1,0,1,1,0.6,0,5154
389,less than 20,0,1,1,0,1,4,-0.7,0,5154
389,less than 20,0,1,0,3,1,2,-1.3,1,5154
389,less than 20,0,1,0,1,1,0,0.4,0,5154
389,less than 20,1,1,1,0,1,1,-0.5,0,5154
389,less than 20,0,1,1,1,0,0,0.1,0,5154
389,less than 20,0,1,1,2,1,1,-0.7,0,5154
389,less than 20,0,1,0,1,0,0,0.3,1,5154
389,less than 20,0,1,0,1,0,0,2.1,0,5154
389,less than 20,0,0,0,1,0,0,0.7,0,5154
389,less than 20,0,1,0,1,1,4,1.5,0,5154
389,less than 20,0,1,1,0,0,0,0.6,0,5154
389,less than 20,0,1,0,1,1,2,-0.3,1,5154
389,less than 20,0,1,0,2,0,0,0.6,0,5154
389,less than 20,1,1,1,0,0,2,0.2,0,5154
389,less than 20,0,0,0,0,1,0,0.6,0,5154
389,less than 20,0,1,0,0,1,9,0.1,0,5154
389,less than 20,0,1,0,2,1,0,0.2,2,5154
389,less than 20,0,1,0,1,0,0,0.3,1,5154
389,less than 20,1,1,1,0,1,0,0.1,0,5154
389,less than 20,0,0,2,0,0,0,-0.1,0,5154
389,less than 20,0,1,0,2,1,0,0.6,0,5154
389,less than 20,0,1,0,2,1,3,0.7,0,5154
389,less than 20,0,1,0,2,1,1,-0.3,1,5154
389,less than 20,0,1,0,3,0,2,0.6,0,5154
389,less than 20,0,1,0,1,1,0,1.3,0,5154
389,less than 20,1,1,1,0,1,2,-0.7,0,5154
389,less than 20,0,1,0,0,1,6,1.9,0,5154
389,less than 20,0,1,0,3,1,1,-0.7,0,5154
389,less than 20,0,1,1,0,0,0,-0.1,0,5154
389,less than 20,0,0,0,1,0,0,0.3,1,5154
389,less than 20,0,1,1,1,1,1,-0.5,1,5154
389,less than 20,0,1,0,2,0,0,0.4,0,5154
389,less than 20,0,1,0,0,1,0,0.2,0,5154
389,less than 20,0,1,0,0,1,0,0.6,0,5154
389,less than 20,1,1,1,1,1,2,-2.1,0,5154
389,less than 20,0,1,0,1,1,0,0.2,1,5154
389,less than 20,1,1,1,0,1,0,0.6,0,5154
389,less than 20,0,1,0,1,1,0,2.2,0,5154
389,less than 20,0,1,0,1,1,1,1.3,0,5154
389,less than 20,0,1,1,0,0,0,0.2,0,5154
389,less than 20,0,0,2,0,0,0,-0.1,0,5154
389,less than 20,0,0,0,3,0,1,0.1,0,5154
389,less than 20,0,1,0,1,1,0,1.3,0,5154
389,less than 20,0,1,0,1,1,0,0.9,1,5154
388,less than 20,0,0,1,0,0,0,0.3,0,5342
388,less than 20,1,1,0,1,1,1,-2.6,1,5342
388,less than 20,0,1,0,1,1,2,-0.2,1,5342
388,less than 20,1,1,1,1,1,0,-0.9,0,5342
388,less than 20,1,1,1,0,0,0,-0.3,0,5342
388,less than 20,0,1,0,2,1,1,0.0,1,5342
388,less than 20,0,1,0,2,1,1,1.0,0,5342
388,less than 20,0,1,1,0,1,0,0.1,0,5342
388,less than 20,0,1,0,3,1,0,0.0,1,5342
388,less than 20,0,1,0,2,0,0,0.8,1,5342
388,less than 20,0,1,0,5,1,3,-2.6,0,5342
388,less than 20,1,1,1,0,1,2,0.1,0,5342
388,less than 20,0,1,0,2,0,0,0.6,0,5342
388,less than 20,1,1,1,0,0,0,-0.6,0,5342
388,less than 20,1,1,1,0,1,1,-0.3,0,5342
388,less than 20,0,1,0,1,1,1,1.9,0,5342
388,less than 20,1,0,1,0,0,0,-0.3,0,5342
388,less than 20,0,1,1,0,1,1,1.1,0,5342
388,less than 20,0,1,0,2,1,0,-0.3,1,5342
388,less than 20,0,1,0,0,1,0,0.7,0,5342
388,less than 20,0,1,0,1,0,0,0.1,0,5342
388,less than 20,1,1,1,1,1,0,-0.2,0,5342
388,less than 20,0,0,1,1,0,0,0.7,0,5342
388,less than 20,0,1,1,0,1,1,-0.1,0,5342
388,less than 20,1,1,1,0,0,0,-0.3,0,5342
388,less than 20,0,1,0,1,1,2,-0.1,0,5342
388,less than 20,0,1,1,0,1,1,-0.2,0,5342
388,less than 20,0,0,0,0,0,0,-0.1,0,5342
388,less than 20,1,1,1,0,1,2,0.2,0,5342
388,less than 20,0,0,0,1,0,0,1.0,1,5342
388,less than 20,0,1,1,0,1,1,-0.2,0,5342
388,less than 20,0,1,0,1,1,1,-1.6,1,5342
388,less than 20,0,1,0,1,1,1,0.2,1,5342
388,less than 20,0,0,0,1,0,1,0.1,0,5342
388,less than 20,0,1,0,1,1,0,-0.1,1,5342
388,less than 20,0,1,0,4,0,0,-1.1,0,5342
388,less than 20,1,1,1,0,0,1,-0.3,0,5342
388,less than 20,0,1,0,2,0,0,0.7,0,5342
388,less than 20,0,1,0,0,1,12,-2.3,0,5342
388,less than 20,0,1,0,2,0,0,0.5,2,5342
388,less than 20,0,1,0,2,0,0,0.1,0,5342
388,less than 20,1,1,1,0,0,0,-0.3,0,5342
388,less than 20,0,1,0,2,0,0,0.4,1,5342
388,less than 20,0,1,1,1,0,0,0.2,0,5342
388,less than 20,1,1,1,0,1,2,-0.4,0,5342
388,less than 20,0,1,0,3,0,1,0.0,0,5342
388,less than 20,0,1,0,1,1,4,0.0,1,5342
388,less than 20,0,1,0,1,0,0,0.1,1,5342
388,less than 20,0,1,0,2,0,0,0.1,2,5342
388,less than 20,1,1,1,0,1,0,0.0,0,5342
388,less than 20,0,1,0,1,1,0,-1.3,0,5342
388,less than 20,0,1,0,0,1,1,2.2,0,5342
388,less than 20,0,1,0,1,0,0,0.3,1,5342
388,less than 20,0,1,0,1,1,3,1.3,0,5342
388,less than 20,0,1,0,1,0,0,0.1,0,5342
388,less than 20,0,1,0,1,0,2,0.4,0,5342
388,less than 20,0,1,0,1,1,3,-1.3,0,5342
388,less than 20,0,1,0,2,1,4,-0.5,0,5342
388,less than 20,0,1,0,3,0,0,0.2,0,5342
388,less than 20,0,1,1,0,0,0,0.3,0,5342
388,less than 20,0,1,1,1,0,1,-0.3,0,5342
388,less than 20,0,1,0,1,1,3,1.4,0,5342
388,less than 20,0,1,0,2,1,1,0.7,0,5342
388,less than 20,1,0,1,1,0,0,-0.1,0,5342
388,less than 20,0,0,1,0,0,0,1.1,0,5342
388,less than 20,1,1,1,0,1,2,-0.5,0,5342
388,less than 20,0,1,1,0,1,1,-0.9,0,5342
388,less than 20,0,1,0,2,1,0,1.8,0,5342
388,less than 20,0,0,0,1,0,0,-0.3,0,5342
388,less than 20,0,1,1,0,0,0,0.3,0,5342
388,less than 20,1,1,0,3,1,0,-2.1,1,5342
388,less than 20,1,1,1,0,1,0,0.2,0,5342
388,less than 20,0,1,0,1,1,1,1.2,0,5342
388,less than 20,0,1,0,3,1,0,-0.2,1,5342
388,less than 20,1,1,1,0,0,0,-0.3,0,5342
388,less than 20,1,1,1,0,1,1,0.2,0,5342
388,less than 20,1,1,1,0,1,1,-1.1,0,5342
388,less than 20,0,1,0,2,1,0,0.4,1,5342
388,less than 20,0,1,0,1,1,2,0.8,0,5342
388,less than 20,0,1,0,2,0,0,1.5,0,5342
388,less than 20,0,1,1,2,1,1,-1.1,0,5342
388,less than 20,1,1,1,1,1,0,-0.3,0,5342
388,less than 20,0,1,0,2,1,1,0.4,1,5342
388,less than 20,0,0,0,1,0,0,0.4,0,5342
388,less than 20,0,1,1,1,0,0,0.1,1,5342
388,less than 20,0,1,0,1,0,0,0.1,1,5342
388,less than 20,1,1,1,1,1,0,-2.3,0,5342
388,less than 20,0,1,0,4,1,1,0.0,0,5342
388,less than 20,0,1,1,1,1,0,-2.4,0,5342
388,less than 20,1,1,1,0,0,1,-0.1,0,5342
388,less than 20,1,1,1,0,0,0,0.1,0,5342
388,less than 20,0,1,0,2,1,0,0.3,0,5342
388,less than 20,0,1,0,1,1,0,1.2,1,5342
388,less than 20,0,1,0,0,1,0,0.1,0,5342
388,less than 20,0,1,0,0,1,0,0.8,0,5342
388,less than 20,0,1,1,0,0,0,0.4,0,5342
388,less than 20,0,1,0,1,0,0,0.1,1,5342
388,less than 20,0,1,0,2,1,1,0.5,1,5342
388,less than 20,0,1,1,0,0,1,0.9,0,5342
388,less than 20,0,1,1,0,1,3,0.2,0,5342
388,less than 20,0,1,1,0,1,1,0.8,0,5342
388,less than 20,1,1,1,0,1,3,-0.3,0,5342
388,less than 20,0,1,0,1,1,0,1.4,0,5342
388,less than 20,1,1,1,0,0,0,0.2,0,5342
388,less than 20,0,0,0,0,0,0,0.6,0,5342
388,less than 20,0,1,0,2,1,0,0.1,0,5342
388,less than 20,0,1,1,1,1,0,0.1,0,5342
388,less than 20,0,1,0,1,0,0,0.3,0,5342
388,less than 20,0,1,0,3,1,0,-0.2,1,5342
388,less than 20,0,1,0,1,1,1,1.5,0,5342
388,less than 20,0,1,0,1,1,0,0.4,1,5342
388,less than 20,0,1,0,3,1,0,-0.7,2,5342
388,less than 20,0,1,0,2,1,3,-0.4,1,5342
388,less than 20,0,0,2,0,0,1,-0.7,0,5342
388,less than 20,0,1,1,1,1,1,-0.8,0,5342
388,less than 20,1,0,1,0,1,7,-2.4,0,5342
388,less than 20,0,0,0,2,0,0,0.2,0,5342
388,less than 20,1,1,1,0,0,0,-0.3,0,5342
388,less than 20,0,0,0,1,0,0,1.7,0,5342
388,less than 20,0,1,0,0,1,1,-0.5,0,5342
388,less than 20,0,1,0,3,0,0,1.4,0,5342
388,less than 20,0,1,0,2,0,1,0.9,1,5342
388,less than 20,0,1,0,1,0,0,0.9,0,5342
388,less than 20,0,1,0,0,1,0,1.2,0,5342
388,less than 20,0,0,0,1,0,0,0.7,1,5342
388,less than 20,0,1,0,3,1,0,0.1,1,5342
388,less than 20,0,1,0,2,1,0,1.1,0,5342
388,less than 20,0,1,0,0,0,0,0.4,0,5342
388,less than 20,0,0,0,0,0,2,0.0,0,5342
388,less than 20,0,1,1,0,0,1,0.3,0,5342
388,less than 20,0,1,0,2,1,0,-0.2,1,5342
388,less than 20,0,1,1,0,0,0,0.9,0,5342
388,less than 20,0,1,0,2,0,0,0.3,1,5342
388,less than 20,0,0,1,0,0,0,0.3,0,5342
388,less than 20,0,1,1,0,1,0,0.5,0,5342
388,less than 20,1,1,1,0,0,0,-0.3,0,5342
388,less than 20,0,1,0,2,1,5,-0.5,1,5342
388,less than 20,0,1,0,0,0,0,-0.1,0,5342
388,less than 20,0,1,0,2,0,0,0.6,1,5342
388,less than 20,0,1,0,2,1,0,0.5,0,5342
388,less than 20,0,1,0,1,1,0,0.7,1,5342
388,less than 20,0,1,0,2,1,0,0.0,2,5342
388,less than 20,1,1,1,1,1,0,0.0,0,5342
388,less than 20,0,1,1,1,1,2,0.3,0,5342
388,less than 20,1,1,1,0,0,0,-0.3,0,5342
388,less than 20,0,1,0,2,1,1,0.8,0,5342
388,less than 20,1,1,1,1,1,0,-0.3,0,5342
388,less than 20,1,1,1,1,0,0,-0.2,0,5342
388,less than 20,0,1,0,1,0,1,0.6,0,5342
388,less than 20,0,1,0,0,1,5,-0.2,0,5342
388,less than 20,0,1,0,1,1,0,2.8,0,5342
388,less than 20,1,1,1,0,0,0,-0.1,0,5342
388,less than 20,0,1,0,0,1,0,-2.2,0,5342
387,less than 20,1,1,1,1,1,2,-1.3,0,5551
387,less than 20,0,1,0,2,0,0,0.6,0,5551
387,less than 20,0,1,1,1,0,0,-0.2,1,5551
387,less than 20,0,1,0,3,1,0,-1.1,0,5551
387,less than 20,0,1,0,1,1,0,0.7,1,5551
387,less than 20,0,1,0,1,1,0,-0.1,0,5551
387,less than 20,0,1,1,0,0,0,1.2,0,5551
387,less than 20,0,1,0,1,1,0,0.4,0,5551
387,less than 20,0,1,0,1,0,1,0.9,0,5551
387,less than 20,0,1,0,1,1,2,1.1,1,5551
387,less than 20,0,1,0,1,1,0,3.6,0,5551
387,less than 20,0,0,0,0,0,0,0.1,0,5551
387,less than 20,1,1,1,1,1,2,-1.1,0,5551
387,less than 20,0,0,1,0,1,0,0.1,0,5551
387,less than 20,0,1,0,1,0,0,0.0,0,5551
387,less than 20,0,1,1,0,0,0,0.6,0,5551
387,less than 20,0,1,1,1,0,0,0.1,1,5551
387,less than 20,0,1,0,4,1,1,-1.1,0,5551
387,less than 20,0,0,0,1,1,0,2.4,0,5551
387,less than 20,0,1,0,3,1,0,-0.5,1,5551
387,less than 20,0,1,0,3,1,0,0.5,0,5551
387,less than 20,0,1,0,2,0,0,0.6,2,5551
387,less than 20,0,1,0,1,1,0,-0.6,1,5551
387,less than 20,0,1,0,1,1,1,0.9,1,5551
387,less than 20,0,1,1,0,1,0,-1.2,0,5551
387,less than 20,0,1,0,2,1,0,-0.3,0,5551
387,less than 20,0,1,0,2,0,0,1.0,0,5551
387,less than 20,0,1,0,1,0,0,1.2,0,5551
387,less than 20,1,1,1,1,1,1,-0.9,0,5551
387,less than 20,0,1,0,0,1,0,-0.6,0,5551
387,less than 20,0,1,0,1,1,0,0.3,0,5551
387,less than 20,1,1,1,0,1,3,-1.9,0,5551
387,less than 20,0,1,1,1,0,0,-0.2,1,5551
387,less than 20,1,1,1,1,0,0,0.0,0,5551
387,less than 20,0,1,0,0,1,1,0.2,0,5551
387,less than 20,1,1,0,0,1,0,1.3,0,5551
387,less than 20,0,1,0,0,1,3,1.3,0,5551
387,less than 20,0,1,1,0,0,1,0.2,0,5551
387,less than 20,1,1,0,2,1,2,0.1,0,5551
387,less than 20,0,1,0,1,1,1,0.6,1,5551
387,less than 20,1,1,1,0,1,2,-0.4,0,5551
387,less than 20,1,1,1,0,1,0,0.0,0,5551
387,less than 20,0,1,0,1,1,0,0.3,0,5551
387,less than 20,0,0,0,1,0,2,0.9,0,5551
387,less than 20,1,1,1,0,0,1,0.1,0,5551
387,less than 20,0,1,1,1,0,0,0.2,0,5551
387,less than 20,0,1,1,0,0,0,0.2,0,5551
387,less than 20,0,1,1,0,0,0,0.1,0,5551
387,less than 20,0,1,1,2,1,1,-0.9,0,5551
387,less than 20,1,1,1,0,1,0,-0.1,0,5551
387,less than 20,0,1,0,1,1,0,-0.9,1,5551
387,less than 20,0,1,0,2,0,0,0.3,0,5551
387,less than 20,0,1,1,1,0,1,-0.5,0,5551
387,less than 20,0,1,0,2,0,0,0.9,0,5551
387,less than 20,0,1,1,0,1,3,-1.2,0,5551
387,less than 20,0,1,2,0,1,0,-0.6,0,5551
387,less than 20,0,1,0,2,0,3,0.3,0,5551
387,less than 20,1,1,1,1,1,2,-0.6,0,5551
387,less than 20,1,0,1,0,0,0,-0.1,0,5551
387,less than 20,0,1,0,2,1,0,0.1,1,5551
387,less than 20,0,1,0,2,1,1,1.1,0,5551
387,less than 20,0,0,0,1,0,0,0.5,0,5551
387,less than 20,0,1,0,1,1,4,0.2,1,5551
387,less than 20,1,1,1,0,0,1,0.6,0,5551
387,less than 20,0,1,0,1,1,0,1.5,1,5551
387,less than 20,0,1,0,1,0,0,0.6,0,5551
387,less than 20,1,1,1,0,0,0,0.4,0,5551
387,less than 20,0,0,1,0,1,0,0.4,0,5551
387,less than 20,0,1,0,0,1,3,1.5,0,5551
387,less than 20,0,1,0,2,1,3,-0.4,0,5551
387,less than 20,0,1,0,1,1,4,2.0,0,5551
387,less than 20,1,1,1,0,1,2,-0.3,0,5551
387,less than 20,0,1,1,0,0,0,0.2,0,5551
387,less than 20,1,1,1,0,1,1,-1.0,0,5551
387,less than 20,1,1,0,1,0,0,0.3,1,5551
387,less than 20,0,1,0,2,1,0,0.3,1,5551
387,less than 20,0,1,0,2,1,2,-0.9,0,5551
387,less than 20,0,1,1,1,0,0,0.2,0,5551
387,less than 20,0,1,1,0,1,0,0.3,0,5551
387,less than 20,0,1,0,2,1,0,0.6,0,5551
387,less than 20,1,1,1,0,0,0,-0.4,0,5551
387,less than 20,0,1,0,0,1,3,1.1,0,5551
387,less than 20,1,1,1,0,1,1,-0.5,1,5551
387,less than 20,0,0,0,1,0,0,-2.7,0,5551
387,less than 20,1,1,0,1,1,1,0.6,0,5551
387,less than 20,0,1,1,1,0,0,0.0,0,5551
387,less than 20,0,1,0,2,1,2,-1.5,1,5551
387,less than 20,0,1,0,1,1,0,1.1,1,5551
387,less than 20,0,0,0,0,0,1,0.0,0,5551
387,less than 20,1,1,1,1,1,0,-0.3,0,5551
387,less than 20,0,1,0,3,1,0,-1.2,0,5551
387,less than 20,0,1,1,0,0,0,0.3,0,5551
387,less than 20,0,1,1,0,0,0,-0.6,0,5551
387,less than 20,0,1,1,0,0,1,0.7,0,5551
387,less than 20,0,1,0,3,1,0,-0.5,2,5551
387,less than 20,0,1,0,1,1,1,0.9,0,5551
387,less than 20,1,1,0,2,1,1,0.2,0,5551
387,less than 20,0,0,1,0,0,0,-0.3,0,5551
387,less than 20,0,0,0,3,0,0,-0.1,0,5551
387,less than 20,0,1,0,1,1,0,4.9,0,5551
387,less than 20,0,1,1,0,1,1,0.0,0,5551
387,less than 20,0,0,1,1,0,0,0.0,0,5551
387,less than 20,1,1,1,1,1,2,-0.7,0,5551
387,less than 20,0,1,1,1,0,0,-0.2,1,5551
387,less than 20,0,1,0,1,0,3,3.0,0,5551
387,less than 20,0,1,2,0,0,0,-0.3,0,5551
387,less than 20,0,1,0,1,1,0,1.4,0,5551
387,less than 20,0,1,0,4,1,0,-2.1,1,5551
387,less than 20,1,0,1,0,0,0,-0.1,0,5551
387,less than 20,0,1,0,1,1,0,0.6,0,5551
387,less than 20,1,1,1,0,0,0,0.1,0,5551
387,less than 20,0,1,0,2,0,0,1.8,0,5551
387,less than 20,0,1,0,3,0,0,0.7,1,5551
387,less than 20,0,0,0,3,0,0,0.2,1,5551
387,less than 20,0,1,0,2,1,2,0.2,0,5551
387,less than 20,1,1,1,0,0,0,-0.1,0,5551
387,less than 20,0,1,0,2,1,1,0.3,1,5551
387,less than 20,0,1,0,0,1,8,0.4,0,5551
387,less than 20,0,0,0,1,0,0,-0.1,1,5551
387,less than 20,0,1,0,2,1,3,-0.9,0,5551
387,less than 20,0,1,0,4,0,0,-0.1,0,5551
387,less than 20,0,1,0,2,1,0,0.1,0,5551
387,less than 20,0,1,0,1,1,0,1.3,0,5551
387,less than 20,0,1,0,3,1,0,0.8,0,5551
387,less than 20,1,1,0,1,1,0,1.2,0,5551
387,less than 20,1,1,1,1,1,0,-0.6,0,5551
387,less than 20,0,1,0,2,0,0,-0.2,2,5551
387,less than 20,0,0,1,0,0,0,0.3,0,5551
387,less than 20,1,1,1,1,1,0,-0.6,0,5551
387,less than 20,0,1,0,3,0,0,-0.5,2,5551
387,less than 20,1,1,0,1,1,2,0.2,1,5551
387,less than 20,1,0,1,0,0,0,0.3,0,5551
387,less than 20,1,1,1,0,0,0,0.1,0,5551
386,less than 20,0,1,1,1,1,0,0.6,0,5737
386,less than 20,0,1,0,2,1,0,-0.1,1,5737
386,less than 20,0,1,0,1,1,4,0.1,0,5737
386,less than 20,0,1,0,2,0,0,0.6,0,5737
386,less than 20,1,1,1,0,1,2,-0.4,0,5737
386,less than 20,0,0,1,0,0,0,-0.3,0,5737
386,less than 20,0,1,1,0,0,1,0.3,0,5737
386,less than 20,0,1,0,1,0,0,0.2,1,5737
386,less than 20,0,1,1,0,1,0,0.1,0,5737
386,less than 20,1,1,1,1,1,1,-0.4,0,5737
386,less than 20,1,1,1,0,1,1,-0.1,0,5737
386,less than 20,0,1,0,0,0,0,0.0,0,5737
386,less than 20,0,1,0,0,0,0,-0.1,0,5737
386,less than 20,0,1,1,0,1,0,-0.3,0,5737
386,less than 20,0,1,0,2,1,0,-0.6,0,5737
386,less than 20,0,1,0,2,0,0,1.0,0,5737
386,less than 20,0,1,0,2,1,0,-0.4,0,5737
386,less than 20,0,1,1,0,0,0,-0.3,0,5737
386,less than 20,0,1,0,2,1,3,0.4,0,5737
386,less than 20,0,1,1,1,1,1,0.2,0,5737
386,less than 20,0,0,1,1,0,1,-0.6,0,5737
386,less than 20,1,1,1,0,1,0,-0.3,0,5737
386,less than 20,0,1,0,3,1,1,-0.8,0,5737
386,less than 20,0,1,0,1,1,5,-0.2,0,5737
386,less than 20,1,0,1,0,0,0,-0.5,0,5737
386,less than 20,0,1,1,0,1,0,0.2,0,5737
386,less than 20,1,1,1,0,1,0,-0.9,0,5737
386,less than 20,0,1,0,0,1,3,1.8,0,5737
386,less than 20,0,1,1,1,1,0,-0.3,0,5737
386,less than 20,1,1,1,0,1,0,0.1,0,5737
386,less than 20,0,1,1,1,0,0,-0.1,0,5737
386,less than 20,0,1,0,1,1,1,1.2,0,5737
386,less than 20,2,1,1,0,1,0,-0.6,0,5737
386,less than 20,1,1,1,0,1,2,-1.1,0,5737
386,less than 20,0,1,0,0,1,5,2.0,0,5737
386,less than 20,0,1,1,0,0,2,0.4,0,5737
386,less than 20,0,1,0,1,1,4,0.6,0,5737
386,less than 20,0,0,0,2,0,0,-1.3,0,5737
386,less than 20,0,1,0,1,1,2,0.7,0,5737
386,less than 20,0,1,0,2,0,0,0.4,0,5737
386,less than 20,0,1,1,1,1,0,0.3,0,5737
386,less than 20,0,1,0,0,1,0,0.9,0,5737
386,less than 20,0,0,0,3,0,0,0.4,1,5737
386,less than 20,0,0,1,1,0,0,-0.1,0,5737
386,less than 20,1,1,1,0,1,0,-0.6,0,5737
386,less than 20,2,1,0,0,1,0,-0.5,0,5737
386,less than 20,0,0,1,0,0,0,0.0,0,5737
386,less than 20,0,1,0,2,1,0,0.3,0,5737
386,less than 20,0,1,0,0,1,4,-1.9,0,5737
386,less than 20,0,1,1,0,0,0,0.4,0,5737
386,less than 20,1,1,1,0,0,2,-0.3,0,5737
386,less than 20,0,1,0,2,1,1,0.2,1,5737
386,less than 20,0,1,0,2,1,2,0.5,1,5737
386,less than 20,0,1,0,1,1,0,0.7,1,5737
386,less than 20,0,1,0,1,0,1,1.6,0,5737
386,less than 20,0,1,0,1,1,4,1.1,0,5737
386,less than 20,0,1,0,1,0,0,0.3,0,5737
386,less than 20,1,1,1,0,0,1,-0.7,0,5737
386,less than 20,0,0,2,0,0,0,-0.3,0,5737
386,less than 20,0,1,0,2,1,0,-0.3,2,5737
386,less than 20,0,1,0,1,0,1,0.9,0,5737
386,less than 20,0,1,0,1,0,0,0.6,0,5737
386,less than 20,0,1,0,3,0,0,0.6,0,5737
386,less than 20,2,1,1,0,0,0,-0.3,0,5737
386,less than 20,0,1,0,1,0,6,0.8,0,5737
386,less than 20,0,1,1,0,0,0,-0.1,0,5737
386,less than 20,0,1,0,2,0,0,1.4,0,5737
386,less than 20,0,0,1,0,0,0,-0.1,0,5737
386,less than 20,0,1,0,1,1,2,0.8,0,5737
386,less than 20,0,1,0,1,1,1,1.5,0,5737
386,less than 20,1,1,0,0,0,0,-0.2,0,5737
386,less than 20,0,1,0,2,0,0,0.4,1,5737
386,less than 20,0,1,0,2,0,0,0.5,0,5737
386,less than 20,0,1,1,3,1,0,-1.7,0,5737
386,less than 20,1,1,1,1,1,0,-0.2,0,5737
386,less than 20,0,1,0,1,1,0,0.2,1,5737
386,less than 20,0,1,0,3,0,0,0.9,0,5737
386,less than 20,0,0,1,2,0,0,-1.4,1,5737
386,less than 20,0,1,0,2,0,1,-0.5,1,5737
386,less than 20,0,0,1,0,0,1,-0.1,0,5737
386,less than 20,0,0,0,1,0,0,0.1,0,5737
386,less than 20,1,1,0,1,1,1,0.2,0,5737
386,less than 20,1,1,1,0,1,0,-0.3,0,5737
386,less than 20,0,1,1,0,1,1,0.4,0,5737
386,less than 20,0,1,0,1,1,2,0.5,1,5737
386,less than 20,0,1,0,1,1,7,0.3,0,5737
386,less than 20,0,1,1,1,0,0,0.4,0,5737
386,less than 20,1,1,1,0,1,4,-1.4,0,5737
386,less than 20,0,1,0,2,1,5,-1.2,2,5737
386,less than 20,0,1,1,2,1,1,-1.4,0,5737
386,less than 20,1,1,0,4,1,0,-1.7,0,5737
386,less than 20,0,1,0,1,0,0,0.7,1,5737
386,less than 20,0,1,0,3,1,0,-2.2,1,5737
386,less than 20,0,1,0,1,1,0,0.3,1,5737
386,less than 20,0,1,0,3,1,0,-0.9,2,5737
386,less than 20,1,1,1,0,1,1,-0.9,0,5737
386,less than 20,0,1,0,2,1,1,1.9,0,5737
386,less than 20,1,1,1,0,0,0,0.3,0,5737
386,less than 20,0,1,0,2,1,0,0.3,1,5737
386,less than 20,1,1,1,0,1,1,-0.3,0,5737
386,less than 20,0,1,0,2,0,0,0.4,1,5737
386,less than 20,0,1,0,1,0,0,0.7,1,5737
386,less than 20,0,0,0,0,0,0,0.1,0,5737
386,less than 20,0,1,0,1,1,1,0.3,1,5737
386,less than 20,0,1,0,1,1,0,2.2,0,5737
386,less than 20,0,1,0,1,0,0,0.3,1,5737
386,less than 20,0,1,0,0,0,2,-1.1,0,5737
386,less than 20,1,1,1,0,0,0,0.1,0,5737
386,less than 20,0,1,0,1,1,0,-0.5,0,5737
386,less than 20,0,1,0,0,1,0,0.1,0,5737
386,less than 20,1,1,1,0,1,2,-0.6,0,5737
386,less than 20,0,1,1,0,1,0,0.2,0,5737
386,less than 20,0,1,0,1,1,3,0.6,1,5737
386,less than 20,1,1,1,0,1,0,-0.5,0,5737
386,less than 20,0,1,0,1,0,0,0.3,0,5737
386,less than 20,0,1,0,1,1,1,1.0,0,5737
386,less than 20,1,1,1,1,1,0,-0.1,0,5737
386,less than 20,0,1,0,2,1,2,-1.5,0,5737
386,less than 20,0,1,0,2,0,0,0.4,0,5737
386,less than 20,0,1,0,3,1,1,-0.5,1,5737
386,less than 20,0,0,1,0,0,2,-0.2,0,5737
386,less than 20,0,1,0,0,0,1,0.3,0,5737
386,less than 20,0,1,1,1,0,0,-0.3,0,5737
386,less than 20,0,1,0,0,1,5,1.0,0,5737
386,less than 20,0,1,0,0,1,3,0.3,0,5737
386,less than 20,0,1,1,0,1,0,-0.3,0,5737
386,less than 20,0,1,0,2,0,3,-0.4,0,5737
386,less than 20,0,1,0,1,1,3,-0.2,0,5737
386,less than 20,0,1,0,1,1,2,0.4,0,5737
386,less than 20,0,0,0,2,0,1,0.4,1,5737
386,less than 20,0,1,0,2,1,0,-0.7,1,5737
386,less than 20,0,1,0,4,1,0,-2.4,0,5737
386,less than 20,0,1,0,2,0,0,0.4,0,5737
386,less than 20,0,1,0,2,1,2,0.8,0,5737
386,less than 20,0,1,1,1,0,0,-0.3,0,5737
386,less than 20,0,1,0,2,1,0,-0.9,2,5737
386,less than 20,0,0,1,1,0,0,-0.3,1,5737
386,less than 20,1,1,1,0,1,1,-0.7,0,5737
386,less than 20,0,0,0,0,0,0,0.9,0,5737
386,less than 20,0,1,0,2,1,0,-1.0,1,5737
386,less than 20,0,1,0,1,1,0,2.2,1,5737
386,less than 20,0,1,0,0,1,1,0.0,0,5737
386,less than 20,0,1,0,0,0,3,1.6,0,5737
385,less than 20,0,1,0,0,0,1,0.7,0,5933
385,less than 20,1,1,1,1,1,0,-0.2,0,5933
385,less than 20,0,1,0,2,0,0,0.4,0,5933
385,less than 20,0,1,1,0,0,0,0.6,0,5933
385,less than 20,0,1,1,0,1,3,0.1,0,5933
385,less than 20,0,1,1,0,1,8,-1.2,0,5933
385,less than 20,1,1,1,0,0,0,-0.2,0,5933
385,less than 20,0,1,1,1,0,0,0.1,0,5933
