SSL_SCORE,PREDICTOR_RAT_AGE_AT_LATEST_ARREST,PREDICTOR_RAT_VICTIM_SHOOTING_INCIDENTS,SEX_CODE_CD,PREDICTOR_RAT_VICTIM_BATTERY_OR_ASSAULT,PREDICTOR_RAT_ARRESTS_VIOLENT_OFFENSES,PREDICTOR_RAT_GANG_AFFILIATION,PREDICTOR_RAT_NARCOTIC_ARRESTS,PREDICTOR_RAT_TREND_IN_CRIMINAL_ACTIVITY,PREDICTOR_RAT_UUW_ARRESTS,SSL_SCORE_RANK
295,30-40,0,1,0,0,1,1,0.9,0,184837
295,30-40,0,1,0,1,0,0,0.1,0,184837
295,30-40,0,1,0,2,1,1,-1.8,0,184837
295,30-40,0,1,0,1,1,1,0.6,1,184837
295,30-40,0,1,0,1,1,0,-0.5,1,184837
295,30-40,0,1,0,0,1,4,-0.4,0,184837
295,30-40,1,1,0,0,0,0,-0.1,0,184837
295,30-40,0,1,0,1,0,0,0.2,0,184837
295,30-40,0,0,0,0,0,0,0.8,0,184837
295,30-40,0,1,0,0,1,0,0.2,0,184837
295,30-40,1,1,0,0,1,3,-0.3,0,184837
295,30-40,0,0,0,0,0,2,0.2,0,184837
295,30-40,0,0,0,0,0,2,0.2,0,184837
295,30-40,0,1,1,0,1,0,-0.1,0,184837
295,30-40,0,1,0,1,0,0,-0.4,1,184837
295,30-40,0,1,0,1,0,0,-0.7,1,184837
295,30-40,0,1,0,0,0,0,-0.4,0,184837
295,30-40,1,1,0,0,1,0,0.2,0,184837
295,30-40,0,1,0,0,0,0,0.5,0,184837
295,30-40,0,1,0,1,1,0,0.1,0,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,0,1,0,0.6,0,184837
295,30-40,0,1,0,0,0,1,0.5,0,184837
295,30-40,0,0,0,0,0,1,0.5,0,184837
295,30-40,0,1,0,0,0,1,0.5,0,184837
295,30-40,0,1,0,1,0,0,-0.2,1,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,0,1,0,1.0,0,184837
295,30-40,0,1,0,0,1,0,0.6,0,184837
295,30-40,0,1,0,1,1,2,0.1,1,184837
295,30-40,0,1,0,1,1,0,0.3,0,184837
295,30-40,0,1,0,1,1,0,0.6,0,184837
295,30-40,0,1,0,1,0,0,0.2,0,184837
295,30-40,0,1,0,0,0,4,0.4,0,184837
295,30-40,0,1,0,1,1,1,0.0,0,184837
295,30-40,0,1,0,1,1,1,0.4,0,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,0,0,1,2.0,0,184837
295,30-40,0,1,0,0,1,2,0.3,0,184837
295,30-40,0,1,0,1,1,0,0.1,0,184837
295,30-40,0,1,0,0,0,1,0.5,0,184837
295,30-40,0,1,0,1,0,0,-0.2,1,184837
295,30-40,0,1,0,1,0,0,0.2,0,184837
295,30-40,0,1,0,1,0,0,0.0,0,184837
295,30-40,0,1,0,0,0,2,0.4,0,184837
295,30-40,0,1,1,0,1,2,-0.4,0,184837
295,30-40,0,1,0,0,1,0,0.6,0,184837
295,30-40,0,1,0,1,1,0,0.1,0,184837
295,30-40,0,0,0,2,0,0,-0.9,0,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,1,0,0,0.2,0,184837
295,30-40,0,1,0,0,1,1,0.6,0,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,1,0,0,-0.2,1,184837
295,30-40,0,1,0,1,1,0,-0.1,1,184837
295,30-40,0,1,0,1,0,0,-0.3,1,184837
295,30-40,0,1,1,0,0,2,0.0,0,184837
295,30-40,1,1,0,0,1,1,0.6,0,184837
295,30-40,0,1,0,1,0,0,-0.4,1,184837
295,30-40,0,1,0,1,1,0,0.3,0,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,1,1,0,0.3,0,184837
295,30-40,0,1,0,0,0,3,-0.9,0,184837
295,30-40,0,1,0,0,0,0,0.8,0,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,2,1,0,0.2,0,184837
295,30-40,0,1,0,1,0,0,-0.2,1,184837
295,30-40,0,1,0,1,1,0,0.3,0,184837
295,30-40,0,1,0,0,1,0,0.6,0,184837
295,30-40,0,1,0,1,1,1,0.1,1,184837
295,30-40,0,1,0,0,1,3,-0.2,0,184837
295,30-40,0,0,0,1,0,0,0.3,1,184837
295,30-40,0,1,0,0,1,0,0.6,0,184837
295,30-40,0,1,0,1,1,2,0.3,0,184837
295,30-40,0,1,0,1,1,0,-0.3,1,184837
295,30-40,0,1,0,0,0,0,-0.2,0,184837
295,30-40,0,1,0,1,1,0,-0.3,1,184837
295,30-40,0,1,0,0,1,0,0.6,0,184837
295,30-40,0,1,0,0,0,0,0.8,0,184837
295,30-40,0,1,0,2,1,0,0.3,0,184837
295,30-40,0,1,0,1,0,0,-0.2,1,184837
295,30-40,1,1,0,0,1,0,-0.4,0,184837
295,30-40,1,1,0,0,0,1,0.1,0,184837
295,30-40,0,1,0,1,0,0,0.0,0,184837
295,30-40,0,1,0,1,1,0,0.1,0,184837
295,30-40,0,1,0,0,1,3,0.4,0,184837
295,30-40,0,1,1,0,1,0,-0.6,0,184837
295,30-40,0,1,0,0,1,1,0.6,0,184837
295,30-40,0,1,0,0,1,0,0.6,0,184837
295,30-40,0,1,0,1,1,0,-0.3,1,184837
295,30-40,0,1,0,1,0,0,0.0,0,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,1,1,0,-0.1,0,184837
295,30-40,0,1,0,0,1,1,0.6,0,184837
295,30-40,0,1,0,1,1,0,-0.6,1,184837
295,30-40,0,0,0,1,0,0,0.0,0,184837
295,30-40,0,1,0,0,1,0,0.2,0,184837
295,30-40,0,1,0,1,0,0,0.0,0,184837
295,30-40,0,1,0,1,1,0,0.6,0,184837
295,30-40,0,1,0,3,0,0,-0.9,0,184837
295,30-40,0,1,0,1,1,0,-0.3,1,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,0,1,0,0.6,0,184837
295,30-40,0,1,0,1,1,0,-0.3,1,184837
295,30-40,0,1,0,1,0,0,0.0,0,184837
295,30-40,0,0,0,1,0,0,-0.2,0,184837
295,30-40,0,1,0,1,1,0,-0.1,1,184837
295,30-40,0,1,0,1,1,0,0.1,0,184837
295,30-40,0,1,0,1,1,0,0.1,0,184837
295,30-40,0,1,0,0,0,4,-0.3,0,184837
295,30-40,1,1,0,0,1,2,-0.1,0,184837
295,30-40,0,1,0,1,1,0,0.1,0,184837
295,30-40,0,0,0,1,0,0,0.2,0,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,1,0,0,0.3,1,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,1,1,0,-0.1,1,184837
295,30-40,0,1,0,0,0,2,0.2,0,184837
295,30-40,0,1,0,0,1,2,0.9,0,184837
295,30-40,0,1,0,0,1,0,0.6,0,184837
295,30-40,0,1,0,1,1,0,-0.6,1,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,1,1,0,-0.1,1,184837
295,30-40,0,1,0,1,1,0,0.0,0,184837
295,30-40,0,1,0,1,0,0,0.0,0,184837
295,30-40,0,1,0,1,0,0,0.4,1,184837
295,30-40,0,1,0,0,1,3,0.3,0,184837
295,30-40,0,1,0,0,1,0,0.6,0,184837
295,30-40,1,1,0,0,1,0,0.2,0,184837
295,30-40,0,1,0,1,1,0,-0.1,1,184837
295,30-40,1,1,0,0,0,0,0.1,0,184837
295,30-40,0,1,0,1,0,0,0.0,0,184837
295,30-40,1,1,0,1,1,0,0.0,1,184837
295,30-40,0,1,0,1,1,0,-1.0,1,184837
295,30-40,0,1,0,0,1,3,-0.5,0,184837
295,30-40,0,1,0,1,0,0,0.1,1,184837
295,30-40,0,1,0,1,0,0,0.8,0,184837
295,30-40,0,1,0,0,0,0,1.3,0,184837
295,30-40,0,1,0,0,0,0,0.8,0,184837
295,30-40,0,1,0,0,1,0,0.4,0,184837
295,30-40,0,1,0,0,0,1,0.8,0,184837
295,30-40,0,1,0,1,1,0,-0.3,1,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,1,0,1,0.2,0,184837
295,30-40,0,1,0,1,1,0,-0.1,1,184837
295,30-40,0,1,0,0,0,1,0.3,0,184837
295,30-40,0,1,0,1,1,0,0.3,0,184837
295,30-40,0,0,0,1,0,0,0.3,1,184837
295,30-40,0,1,0,0,0,3,0.2,0,184837
295,30-40,0,1,0,1,1,2,-0.4,0,184837
295,30-40,1,1,1,0,0,0,-0.1,0,184837
295,30-40,0,1,0,0,0,2,0.2,0,184837
295,30-40,0,1,0,1,0,0,-0.2,1,184837
295,30-40,0,1,0,1,0,0,0.2,0,184837
295,30-40,0,1,0,1,1,0,-0.1,1,184837
295,30-40,0,1,0,1,1,1,-0.5,0,184837
295,30-40,0,1,0,0,1,1,0.9,0,184837
295,30-40,0,1,0,1,1,0,-0.3,1,184837
295,30-40,0,1,0,0,0,2,0.2,0,184837
295,30-40,0,1,0,0,0,0,0.8,0,184837
295,30-40,0,1,0,1,1,0,-0.3,1,184837
295,30-40,0,0,0,1,0,0,0.2,0,184837
295,30-40,0,1,0,1,1,0,-0.3,1,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,0,1,1,1.0,0,184837
295,30-40,0,1,0,1,1,1,-0.6,1,184837
295,30-40,1,1,0,0,1,1,0.2,0,184837
295,30-40,0,0,0,0,0,2,0.2,0,184837
295,30-40,0,1,0,1,1,2,-0.2,0,184837
295,30-40,0,1,0,0,0,2,-0.2,0,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,1,1,0,2,1,1,-0.6,1,184837
295,30-40,0,1,0,1,0,0,0.3,1,184837
295,30-40,0,1,0,1,1,0,0.1,0,184837
295,30-40,0,1,0,0,1,0,0.6,0,184837
295,30-40,0,1,0,1,0,0,0.0,0,184837
295,30-40,0,1,0,1,0,0,0.0,0,184837
295,30-40,0,1,0,0,1,4,-0.2,0,184837
295,30-40,0,1,0,0,0,2,0.4,0,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,1,1,0,0.4,1,184837
295,30-40,1,1,0,0,0,0,0.1,0,184837
295,30-40,0,1,0,0,0,2,0.2,0,184837
295,30-40,0,1,0,0,0,1,0.3,0,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,1,0,1,0.9,0,184837
295,30-40,0,0,0,0,0,0,0.3,0,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,1,1,0,-0.3,1,184837
295,30-40,0,1,1,0,1,1,-0.1,0,184837
295,30-40,1,1,0,0,1,0,-0.3,0,184837
295,30-40,0,1,0,0,1,3,0.3,0,184837
295,30-40,0,1,0,1,1,0,0.2,1,184837
295,30-40,0,1,0,0,0,1,0.3,0,184837
295,30-40,0,1,0,1,0,0,0.0,0,184837
295,30-40,0,1,0,1,1,0,-0.1,1,184837
295,30-40,0,1,0,1,1,0,0.3,0,184837
295,30-40,0,1,0,0,1,1,0.9,0,184837
295,30-40,0,0,0,1,0,0,0.3,1,184837
295,30-40,0,1,0,1,0,0,-0.2,1,184837
295,30-40,0,1,0,0,1,1,0.6,0,184837
295,30-40,0,1,0,1,1,1,0.0,0,184837
295,30-40,0,1,0,0,1,1,0.4,0,184837
295,30-40,0,1,0,0,1,4,0.0,0,184837
295,30-40,0,0,0,0,0,1,0.5,0,184837
295,30-40,0,1,0,1,1,1,-0.1,1,184837
295,30-40,2,1,0,0,0,1,-0.5,0,184837
295,30-40,0,1,0,1,1,1,0.0,0,184837
295,30-40,1,1,0,0,0,0,0.1,0,184837
295,30-40,0,1,0,1,0,0,-0.2,1,184837
295,30-40,0,1,0,1,1,0,-0.1,1,184837
295,30-40,0,1,0,0,1,4,0.8,0,184837
295,30-40,0,1,0,0,0,4,0.7,0,184837
295,30-40,0,1,0,0,0,0,0.7,0,184837
295,30-40,0,1,0,1,0,0,0.2,0,184837
295,30-40,0,1,0,1,0,0,-0.2,1,184837
295,30-40,0,1,0,0,0,1,0.5,0,184837
295,30-40,0,0,0,1,0,0,0.0,0,184837
295,30-40,0,0,0,0,0,1,0.5,0,184837
295,30-40,0,1,0,0,0,2,0.8,0,184837
295,30-40,0,1,0,1,1,0,-0.7,1,184837
295,30-40,0,1,0,1,1,0,0.1,0,184837
295,30-40,0,1,0,1,1,0,-0.3,1,184837
295,30-40,0,0,0,0,0,2,0.6,0,184837
295,30-40,0,1,0,1,1,0,-0.3,1,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,1,0,1,0.4,0,184837
295,30-40,0,1,0,0,1,0,0.6,0,184837
295,30-40,0,1,0,0,0,0,-0.4,0,184837
295,30-40,0,1,0,1,1,0,-0.6,1,184837
295,30-40,0,1,0,1,0,0,-0.7,1,184837
295,30-40,1,1,0,0,0,0,0.6,0,184837
295,30-40,0,1,0,2,0,0,0.4,0,184837
295,30-40,0,0,0,0,0,2,0.2,0,184837
295,30-40,0,1,0,1,1,1,-0.4,0,184837
295,30-40,0,1,0,0,0,2,0.2,0,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,0,0,1,0.8,0,184837
295,30-40,0,1,0,1,1,0,0.1,0,184837
295,30-40,0,1,0,1,0,0,0.0,0,184837
295,30-40,0,1,0,0,1,1,0.9,0,184837
295,30-40,0,0,0,0,0,0,1.3,0,184837
295,30-40,0,1,0,1,1,0,0.1,0,184837
295,30-40,0,1,0,0,0,1,0.5,0,184837
295,30-40,0,1,0,0,1,1,0.3,0,184837
295,30-40,0,1,0,0,0,1,0.7,0,184837
295,30-40,1,1,0,0,0,0,0.1,0,184837
295,30-40,0,0,0,0,0,2,0.2,0,184837
295,30-40,0,1,0,0,0,2,0.2,0,184837
295,30-40,0,1,0,0,1,1,0.4,0,184837
295,30-40,0,1,0,1,0,0,0.2,0,184837
295,30-40,0,1,0,1,0,0,0.2,0,184837
295,30-40,0,1,0,0,0,3,0.7,0,184837
295,30-40,0,1,0,0,0,0,0.8,0,184837
295,30-40,0,1,0,2,1,0,-0.3,2,184837
295,30-40,0,1,0,1,1,0,-0.1,1,184837
294,30-40,0,1,0,0,0,1,0.4,0,186371
294,30-40,0,1,0,1,0,0,-0.5,1,186371
294,30-40,0,1,0,0,0,0,0.7,0,186371
294,30-40,0,1,0,1,1,0,1.3,0,186371
294,30-40,0,1,0,0,1,1,0.5,0,186371
294,30-40,0,1,0,0,1,3,-0.2,0,186371
294,30-40,0,1,0,0,0,1,-0.1,0,186371
294,30-40,0,1,0,0,0,3,-0.1,0,186371
294,30-40,0,1,0,0,0,0,0.7,0,186371
294,30-40,0,1,0,0,0,2,0.6,0,186371
294,30-40,0,0,0,0,0,0,1.2,0,186371
294,30-40,0,1,0,0,1,2,0.5,0,186371
294,30-40,0,1,0,0,1,1,0.5,0,186371
294,30-40,0,1,0,0,0,1,0.4,0,186371
294,30-40,0,0,0,0,0,1,0.4,0,186371
294,30-40,0,0,0,1,0,0,0.3,1,186371
294,30-40,1,1,0,0,1,3,-1.7,0,186371
294,30-40,0,1,0,0,1,3,0.2,0,186371
294,30-40,0,0,0,0,0,1,1.1,0,186371
294,30-40,0,1,0,0,0,1,0.4,0,186371
294,30-40,0,1,0,0,1,1,0.5,0,186371
294,30-40,0,1,0,0,1,1,0.5,0,186371
294,30-40,0,1,1,0,1,0,0.0,0,186371
294,30-40,0,0,1,0,0,1,0.2,0,186371
294,30-40,0,1,0,0,1,2,0.5,0,186371
294,30-40,0,1,0,0,0,1,0.4,0,186371
294,30-40,0,1,0,0,1,3,0.4,0,186371
294,30-40,0,1,0,1,1,0,0.0,0,186371
294,30-40,0,1,0,0,1,2,0.0,0,186371
294,30-40,0,1,0,0,0,1,0.7,0,186371
294,30-40,0,1,0,1,1,1,0.3,1,186371
294,30-40,1,1,0,0,0,0,0.3,0,186371
294,30-40,0,1,0,0,1,3,-0.3,0,186371
294,30-40,0,0,0,0,0,1,0.4,0,186371
294,30-40,0,1,0,1,1,1,-0.7,1,186371
294,30-40,0,1,0,0,0,0,0.6,0,186371
294,30-40,0,1,0,1,0,0,0.3,0,186371
294,30-40,0,1,0,0,1,2,0.0,0,186371
294,30-40,0,1,0,0,1,3,0.0,0,186371
294,30-40,0,1,0,0,1,1,0.1,0,186371
294,30-40,0,1,0,1,1,1,-0.8,0,186371
294,30-40,0,0,0,1,0,0,0.4,0,186371
294,30-40,0,1,0,0,0,0,-0.2,0,186371
294,30-40,0,1,0,0,0,4,0.4,0,186371
294,30-40,0,1,0,0,0,1,0.4,0,186371
294,30-40,0,1,0,0,1,0,0.9,0,186371
294,30-40,0,1,0,1,1,0,0.1,1,186371
294,30-40,0,1,0,0,0,2,0.7,0,186371
294,30-40,0,1,0,0,1,4,-0.5,0,186371
294,30-40,0,1,0,1,1,0,0.0,0,186371
294,30-40,0,1,0,2,0,0,-0.6,0,186371
294,30-40,1,1,0,0,0,1,-0.4,0,186371
294,30-40,0,0,0,0,0,0,0.7,0,186371
294,30-40,1,1,0,0,1,0,-0.1,0,186371
294,30-40,0,1,0,0,0,1,0.4,0,186371
294,30-40,0,1,0,0,0,0,0.3,0,186371
294,30-40,0,1,0,0,0,1,0.7,0,186371
294,30-40,0,1,0,0,0,1,0.6,0,186371
294,30-40,0,1,0,0,1,0,0.9,0,186371
294,30-40,0,1,0,0,0,2,0.7,0,186371
294,30-40,0,1,0,0,0,1,0.6,0,186371
294,30-40,1,1,0,1,1,0,0.6,0,186371
294,30-40,0,1,0,0,0,0,0.7,0,186371
294,30-40,0,1,0,1,1,2,-0.5,0,186371
294,30-40,0,1,0,0,1,4,0.2,0,186371
294,30-40,0,1,0,0,0,2,0.4,0,186371
294,30-40,0,1,1,0,0,0,0.2,0,186371
294,30-40,0,1,1,1,0,0,-0.3,0,186371
294,30-40,0,1,1,0,1,0,-0.4,0,186371
294,30-40,0,1,0,0,1,0,0.4,0,186371
294,30-40,0,1,0,0,1,1,0.2,0,186371
294,30-40,1,1,0,0,1,1,0.3,0,186371
294,30-40,0,1,0,1,0,0,0.0,1,186371
294,30-40,0,1,0,1,1,0,-0.3,1,186371
294,30-40,0,1,0,0,0,1,0.3,0,186371
294,30-40,0,1,0,1,1,0,0.5,0,186371
294,30-40,0,1,0,0,1,0,0.9,0,186371
294,30-40,0,1,0,0,0,1,0.4,0,186371
294,30-40,0,1,1,0,0,0,-0.4,0,186371
294,30-40,0,1,0,2,1,0,-0.4,1,186371
294,30-40,0,0,0,0,1,2,0.0,0,186371
294,30-40,0,1,0,0,1,0,0.3,0,186371
294,30-40,0,1,0,1,1,2,-1.1,1,186371
294,30-40,0,1,0,0,1,0,1.4,0,186371
294,30-40,0,1,0,0,0,1,0.4,0,186371
294,30-40,0,1,0,1,0,0,0.5,1,186371
294,30-40,0,1,0,0,0,3,0.4,0,186371
294,30-40,1,1,0,0,1,1,-0.6,0,186371
294,30-40,0,1,0,0,1,1,0.3,0,186371
294,30-40,0,1,0,0,1,0,0.3,0,186371
294,30-40,0,1,0,0,1,3,0.0,0,186371
294,30-40,1,1,0,1,0,0,0.6,1,186371
294,30-40,0,1,0,2,0,1,-0.9,1,186371
294,30-40,0,1,0,0,1,2,0.0,0,186371
294,30-40,0,1,0,0,1,2,0.5,0,186371
294,30-40,0,1,1,0,1,0,-0.4,0,186371
294,30-40,0,1,0,1,0,0,-0.1,0,186371
294,30-40,0,1,0,1,0,1,0.2,1,186371
294,30-40,0,1,0,0,1,4,-0.5,0,186371
294,30-40,0,0,0,0,0,1,0.3,0,186371
294,30-40,0,1,0,0,0,3,1.0,0,186371
294,30-40,0,0,0,0,0,1,0.9,0,186371
294,30-40,0,1,0,0,1,2,0.6,0,186371
294,30-40,0,1,0,0,0,0,1.2,0,186371
294,30-40,0,1,0,0,0,1,0.4,0,186371
294,30-40,1,1,0,0,1,0,-0.3,0,186371
294,30-40,0,0,0,0,0,0,3.3,0,186371
294,30-40,1,1,0,0,1,0,0.6,0,186371
294,30-40,0,1,0,0,1,5,-0.8,0,186371
294,30-40,0,1,0,1,1,2,-0.8,0,186371
294,30-40,0,1,0,0,1,2,1.1,0,186371
294,30-40,0,1,0,0,1,2,0.1,0,186371
294,30-40,0,1,0,0,1,3,0.0,0,186371
294,30-40,0,1,0,2,1,0,1.2,0,186371
294,30-40,0,1,0,1,1,0,-0.3,0,186371
294,30-40,0,1,0,0,1,3,-0.5,0,186371
294,30-40,0,1,0,0,1,3,-0.2,0,186371
294,30-40,0,1,0,0,0,0,0.7,0,186371
294,30-40,0,1,0,0,1,2,0.0,0,186371
294,30-40,0,1,0,1,0,0,0.0,1,186371
294,30-40,0,1,0,0,0,1,0.0,0,186371
294,30-40,0,1,0,0,0,3,0.7,0,186371
294,30-40,0,1,0,0,0,1,0.6,0,186371
294,30-40,0,1,0,1,1,0,-0.4,1,186371
294,30-40,0,0,0,1,0,1,0.6,0,186371
294,30-40,0,1,0,0,0,0,0.7,0,186371
294,30-40,0,1,0,1,0,1,0.4,0,186371
294,30-40,0,1,0,0,0,1,0.4,0,186371
294,30-40,0,1,0,0,0,1,0.4,0,186371
294,30-40,0,1,0,0,0,0,0.7,0,186371
294,30-40,0,1,0,1,1,0,-0.2,0,186371
294,30-40,0,1,0,0,0,1,0.4,0,186371
294,30-40,0,1,0,0,0,0,0.7,0,186371
294,30-40,1,1,0,0,1,1,-0.1,0,186371
294,30-40,0,1,0,1,1,1,-0.5,0,186371
294,30-40,0,1,0,0,0,0,0.7,0,186371
294,30-40,0,0,0,0,0,0,0.3,0,186371
294,30-40,0,1,0,1,0,0,0.4,0,186371
294,30-40,0,1,0,1,0,0,0.2,1,186371
294,30-40,0,1,0,0,0,0,0.7,0,186371
294,30-40,0,0,0,0,0,2,0.4,0,186371
294,30-40,0,1,0,2,0,0,0.3,0,186371
294,30-40,0,1,0,0,0,2,0.4,0,186371
294,30-40,0,1,0,0,0,2,0.0,0,186371
294,30-40,0,1,0,1,0,1,0.1,0,186371
294,30-40,0,1,0,0,0,0,0.3,0,186371
294,30-40,0,1,0,0,1,2,0.5,0,186371
294,30-40,0,1,0,0,0,1,0.3,0,186371
294,30-40,0,0,0,0,0,1,0.4,0,186371
294,30-40,0,1,0,0,1,1,0.5,0,186371
294,30-40,0,1,0,2,1,0,-0.6,2,186371
294,30-40,0,0,0,0,0,1,0.4,0,186371
294,30-40,0,0,0,1,0,1,0.2,1,186371
294,30-40,0,1,0,1,1,2,-0.2,1,186371
294,30-40,0,1,0,0,1,0,0.3,0,186371
294,30-40,0,1,0,1,1,0,-0.7,1,186371
294,30-40,0,0,0,0,0,0,0.7,0,186371
294,30-40,0,0,0,0,0,1,0.4,0,186371
294,30-40,0,0,0,0,0,1,0.4,0,186371
294,30-40,0,1,0,0,1,2,0.0,0,186371
294,30-40,0,0,0,0,0,2,0.4,0,186371
294,30-40,0,1,0,0,0,1,0.4,0,186371
294,30-40,0,1,0,0,0,0,0.4,0,186371
294,30-40,0,1,0,1,1,0,0.0,0,186371
294,30-40,0,1,0,0,1,2,1.3,0,186371
294,30-40,0,1,0,0,0,2,0.4,0,186371
294,30-40,0,1,1,0,0,0,0.2,0,186371
294,30-40,0,1,0,0,1,3,-0.2,0,186371
294,30-40,0,1,0,0,0,0,0.7,0,186371
294,30-40,0,1,0,0,0,0,0.7,0,186371
294,30-40,0,1,0,1,1,2,0.0,0,186371
294,30-40,0,1,0,1,0,0,0.8,1,186371
294,30-40,0,1,1,0,0,0,0.0,0,186371
294,30-40,0,1,0,0,0,0,0.6,0,186371
294,30-40,0,0,0,0,0,1,0.6,0,186371
294,30-40,0,1,0,0,0,0,0.6,0,186371
294,30-40,0,1,0,1,1,0,0.0,0,186371
294,30-40,0,0,0,0,1,3,0.0,0,186371
294,30-40,0,1,0,0,0,0,1.2,0,186371
294,30-40,0,1,0,0,1,2,0.0,0,186371
294,30-40,0,1,0,0,0,1,0.4,0,186371
294,30-40,0,1,0,0,0,2,0.4,0,186371
294,30-40,0,1,0,0,0,1,0.7,0,186371
294,30-40,0,1,0,0,1,2,0.8,0,186371
294,30-40,0,0,0,0,0,0,0.7,0,186371
294,30-40,0,1,0,1,1,0,0.1,1,186371
294,30-40,0,1,0,0,1,2,0.0,0,186371
294,30-40,0,1,1,0,0,0,0.2,0,186371
294,30-40,0,1,0,1,0,1,-0.1,0,186371
294,30-40,0,1,0,1,1,0,-0.4,1,186371
294,30-40,0,1,0,0,1,3,0.7,0,186371
294,30-40,0,1,0,1,1,0,0.5,0,186371
294,30-40,0,1,0,0,1,2,0.2,0,186371
294,30-40,0,1,0,0,1,3,0.6,0,186371
294,30-40,0,1,0,0,1,6,-0.3,0,186371
294,30-40,0,1,0,1,0,0,0.0,1,186371
294,30-40,1,1,0,0,1,1,-0.3,0,186371
294,30-40,0,1,1,0,0,0,0.0,0,186371
294,30-40,0,1,0,0,1,2,0.5,0,186371
294,30-40,0,1,0,0,0,0,0.7,0,186371
294,30-40,0,1,0,1,1,5,-1.9,0,186371
294,30-40,0,0,0,1,0,0,-0.1,0,186371
294,30-40,0,1,0,0,0,1,0.4,0,186371
294,30-40,0,1,0,0,0,0,-0.1,0,186371
294,30-40,0,1,1,0,0,0,0.0,0,186371
294,30-40,0,1,0,0,0,2,1.7,0,186371
294,30-40,0,1,0,1,0,0,0.4,0,186371
294,30-40,1,1,0,0,1,0,0.4,0,186371
294,30-40,0,1,0,0,0,0,1.8,0,186371
294,30-40,0,1,0,1,1,0,0.1,1,186371
294,30-40,0,1,0,0,0,2,0.4,0,186371
294,30-40,1,1,0,0,0,0,0.3,0,186371
294,30-40,0,1,0,0,1,2,0.5,0,186371
294,30-40,0,1,0,1,1,1,0.0,0,186371
294,30-40,0,1,0,0,1,2,0.2,0,186371
294,30-40,0,1,0,0,0,0,0.0,0,186371
294,30-40,0,1,0,0,1,8,-1.0,0,186371
294,30-40,0,0,0,1,0,0,0.3,1,186371
294,30-40,0,1,1,0,0,0,0.0,0,186371
294,30-40,1,0,0,0,0,0,0.3,0,186371
294,30-40,0,1,0,0,0,1,0.3,0,186371
294,30-40,0,1,0,0,1,1,0.5,0,186371
294,30-40,0,1,0,0,0,0,0.7,0,186371
294,30-40,0,1,0,0,0,3,-0.1,0,186371
294,30-40,0,1,1,0,0,1,0.2,0,186371
294,30-40,0,1,1,0,1,0,-1.8,0,186371
294,30-40,0,1,0,0,0,1,0.5,0,186371
294,30-40,0,0,1,0,0,0,-0.1,0,186371
294,30-40,1,1,0,0,1,0,-0.3,0,186371
294,30-40,0,1,0,1,0,0,0.3,0,186371
294,30-40,1,1,0,0,0,1,-0.2,0,186371
294,30-40,0,1,0,0,1,2,0.0,0,186371
294,30-40,1,1,0,0,1,3,-0.7,0,186371
294,30-40,0,1,0,1,1,0,0.1,1,186371
294,30-40,0,1,0,0,1,0,0.9,0,186371
294,30-40,0,1,0,0,1,4,0.6,0,186371
294,30-40,0,1,0,1,1,0,0.0,0,186371
294,30-40,0,1,0,1,1,1,0.0,1,186371
294,30-40,0,1,0,0,0,0,0.1,0,186371
294,30-40,0,1,0,2,1,0,0.1,1,186371
294,30-40,0,1,0,1,1,0,-0.2,0,186371
294,30-40,0,1,1,0,0,3,-0.3,0,186371
294,30-40,0,0,0,0,0,1,-0.3,0,186371
294,30-40,0,1,0,1,1,2,-0.4,1,186371
294,30-40,0,1,0,0,1,2,-0.1,0,186371
